id,are_these_two_sounds_similar,are_these_two_sounds_similar:confidence,query-preview-lq-mp3,query-preview-lq-ogg,query_id,result-preview-lq-mp3,result-preview-lq-ogg,result_id
954078297,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/62/62216_614053-lq.mp3"," https://www.freesound.org/data/previews/62/62216_614053-lq.ogg"," 110011-62216"
954078298,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/256/256452_4754386-lq.mp3"," https://www.freesound.org/data/previews/256/256452_4754386-lq.ogg"," 110011-256452"
954078299,"second_option
second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/133/133542_31097-lq.mp3"," https://www.freesound.org/data/previews/133/133542_31097-lq.ogg"," 110011-133542"
954078300,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/315/315834_4557960-lq.mp3"," https://www.freesound.org/data/previews/315/315834_4557960-lq.ogg"," 110011-315834"
954078301,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/315/315829_4557960-lq.mp3"," https://www.freesound.org/data/previews/315/315829_4557960-lq.ogg"," 110011-315829"
954078302,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/344/344872_1968639-lq.mp3"," https://www.freesound.org/data/previews/344/344872_1968639-lq.ogg"," 110011-344872"
954078303,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/156/156643_2792951-lq.mp3"," https://www.freesound.org/data/previews/156/156643_2792951-lq.ogg"," 110011-156643"
954078304,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/62/62213_614053-lq.mp3"," https://www.freesound.org/data/previews/62/62213_614053-lq.ogg"," 110011-62213"
954078305,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/245/245193_4425061-lq.mp3"," https://www.freesound.org/data/previews/245/245193_4425061-lq.ogg"," 240015-245193"
954078306,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/223/223676_3162775-lq.mp3"," https://www.freesound.org/data/previews/223/223676_3162775-lq.ogg"," 240015-223676"
954078307,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/334/334805_3768893-lq.mp3"," https://www.freesound.org/data/previews/334/334805_3768893-lq.ogg"," 240015-334805"
954078308,"second_option
second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/210/210178_3685050-lq.mp3"," https://www.freesound.org/data/previews/210/210178_3685050-lq.ogg"," 240015-210178"
954078309,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/70/70377_1031833-lq.mp3"," https://www.freesound.org/data/previews/70/70377_1031833-lq.ogg"," 240015-70377"
954078310,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/278/278141_5239075-lq.mp3"," https://www.freesound.org/data/previews/278/278141_5239075-lq.ogg"," 240015-278141"
954078311,"second_option
second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/124/124716_296888-lq.mp3"," https://www.freesound.org/data/previews/124/124716_296888-lq.ogg"," 240015-124716"
954078312,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/254/254755_4062622-lq.mp3"," https://www.freesound.org/data/previews/254/254755_4062622-lq.ogg"," 240015-254755"
954078313,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/181/181679_3122126-lq.mp3"," https://www.freesound.org/data/previews/181/181679_3122126-lq.ogg"," 240015-181679"
954078314,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/118/118561_2124559-lq.mp3"," https://www.freesound.org/data/previews/118/118561_2124559-lq.ogg"," 240015-118561"
954078315,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/296/296486_2050105-lq.mp3"," https://www.freesound.org/data/previews/296/296486_2050105-lq.ogg"," 240015-296486"
954078316,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/216/216994_32926-lq.mp3"," https://www.freesound.org/data/previews/216/216994_32926-lq.ogg"," 240015-216994"
954078317,"second_option
second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/266/266319_1218676-lq.mp3"," https://www.freesound.org/data/previews/266/266319_1218676-lq.ogg"," 240015-266319"
954078318,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/118/118560_2124559-lq.mp3"," https://www.freesound.org/data/previews/118/118560_2124559-lq.ogg"," 240015-118560"
954078319,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/174/174148_2337088-lq.mp3"," https://www.freesound.org/data/previews/174/174148_2337088-lq.ogg"," 264498-174148"
954078320,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/30/30608_37876-lq.mp3"," https://www.freesound.org/data/previews/30/30608_37876-lq.ogg"," 264498-30608"
954078321,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/185/185045_3050308-lq.mp3"," https://www.freesound.org/data/previews/185/185045_3050308-lq.ogg"," 264498-185045"
954078322,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/248/248045_4361022-lq.mp3"," https://www.freesound.org/data/previews/248/248045_4361022-lq.ogg"," 264498-248045"
954078323,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/240/240280_4214255-lq.mp3"," https://www.freesound.org/data/previews/240/240280_4214255-lq.ogg"," 264498-240280"
954078324,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/344/344633_6073969-lq.mp3"," https://www.freesound.org/data/previews/344/344633_6073969-lq.ogg"," 264498-344633"
954078325,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/264/264456_4205952-lq.mp3"," https://www.freesound.org/data/previews/264/264456_4205952-lq.ogg"," 264498-264456"
954078326,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/125/125319_2266204-lq.mp3"," https://www.freesound.org/data/previews/125/125319_2266204-lq.ogg"," 264498-125319"
954078327,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/179/179385_3326047-lq.mp3"," https://www.freesound.org/data/previews/179/179385_3326047-lq.ogg"," 264498-179385"
954078328,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/174/174251_2337088-lq.mp3"," https://www.freesound.org/data/previews/174/174251_2337088-lq.ogg"," 264498-174251"
954078329,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/174/174353_2337088-lq.mp3"," https://www.freesound.org/data/previews/174/174353_2337088-lq.ogg"," 264498-174353"
954078330,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/174/174252_2337088-lq.mp3"," https://www.freesound.org/data/previews/174/174252_2337088-lq.ogg"," 264498-174252"
954078331,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/186/186134_3458104-lq.mp3"," https://www.freesound.org/data/previews/186/186134_3458104-lq.ogg"," 264498-186134"
954078332,"first_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/174/174604_2337088-lq.mp3"," https://www.freesound.org/data/previews/174/174604_2337088-lq.ogg"," 264498-174604"
954078333,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/344/344039_950925-lq.mp3"," https://www.freesound.org/data/previews/344/344039_950925-lq.ogg"," 325462-344039"
954078334,"second_option
second_option
second_option
second_option
second_option",," https://www.freesound.org/data/previews/2/2155_1198-lq.mp3"," https://www.freesound.org/data/previews/2/2155_1198-lq.ogg",2155," https://www.freesound.org/data/previews/19/19158_76085-lq.mp3"," https://www.freesound.org/data/previews/19/19158_76085-lq.ogg"," 325462-19158"
